NACA 0012
   0.9993908     -0.3489950E-01
   0.9902184     -0.3203002E-01
   0.9767421     -0.2968722E-01
   0.9588741     -0.2663907E-01
   0.9367984     -0.2294239E-01
   0.9121296     -0.1890138E-01
   0.8863550     -0.1477659E-01
   0.8601877     -0.1068713E-01
   0.8338821     -0.6672775E-02
   0.8075212     -0.2745144E-02
   0.7811334      0.1092348E-02
   0.7547306      0.4838122E-02
   0.7283197      0.8490521E-02
   0.7019060      0.1204723E-01
   0.6754948      0.1550508E-01
   0.6490909      0.1885998E-01
   0.6226995      0.2210685E-01
   0.5963259      0.2523962E-01
   0.5699757      0.2825113E-01
   0.5436546      0.3113312E-01
   0.5173689      0.3387619E-01
   0.4911254      0.3646966E-01
   0.4649314      0.3890160E-01
   0.4387954      0.4115863E-01
   0.4127267      0.4322587E-01
   0.3867361      0.4508677E-01
   0.3608364      0.4672297E-01
   0.3350429      0.4811403E-01
   0.3093742      0.4923721E-01
   0.2838537      0.5006714E-01
   0.2585113      0.5057540E-01
   0.2333869      0.5073015E-01
   0.2085359      0.5049570E-01
   0.1840389      0.4983258E-01
   0.1600213      0.4869889E-01
   0.1366892      0.4705551E-01
   0.1143858      0.4488054E-01
   0.9364650E-01  0.4219912E-01
   0.7514741E-01  0.3911927E-01
   0.5943579E-01  0.3582793E-01
   0.4661795E-01  0.3251604E-01
   0.3636321E-01  0.2930121E-01
   0.2816520E-01  0.2621859E-01
   0.2155318E-01  0.2325329E-01
   0.1616533E-01  0.2036953E-01
   0.1174752E-01  0.1752597E-01
   0.8132677E-02  0.1468276E-01
   0.5221216E-02  0.1180641E-01
   0.2965543E-02  0.8876914E-02
   0.1352388E-02  0.5899185E-02
   0.3754036E-03  0.2913736E-02
  -0.1550909E-16 -0.4441222E-15
   0.1712372E-03 -0.2932825E-02
   0.9375868E-03 -0.5979153E-02
   0.2339097E-02 -0.9062156E-02
   0.4384923E-02 -0.1214186E-01
   0.7088648E-02 -0.1521430E-01
   0.1049635E-01 -0.1830274E-01
   0.1470504E-01 -0.2144754E-01
   0.1987861E-01 -0.2470012E-01
   0.2626767E-01 -0.2811943E-01
   0.3423068E-01 -0.3176640E-01
   0.4423619E-01 -0.3568874E-01
   0.5679178E-01 -0.3988668E-01
   0.7223553E-01 -0.4426599E-01
   0.9047472E-01 -0.4862878E-01
   0.1109764     -0.5275037E-01
   0.1330738     -0.5647584E-01
   0.1562345     -0.5974279E-01
   0.1801144     -0.6254909E-01
   0.2045055     -0.6491942E-01
   0.2292797     -0.6688682E-01
   0.2543536     -0.6848504E-01
   0.2796697     -0.6974581E-01
   0.3051860     -0.7069813E-01
   0.3308705     -0.7136824E-01
   0.3566982     -0.7177983E-01
   0.3826490     -0.7195429E-01
   0.4087060     -0.7191093E-01
   0.4348555     -0.7166719E-01
   0.4610853     -0.7123882E-01
   0.4873850     -0.7064000E-01
   0.5137455     -0.6988349E-01
   0.5401585     -0.6898071E-01
   0.5666165     -0.6794180E-01
   0.5931127     -0.6677573E-01
   0.6196405     -0.6549032E-01
   0.6461941     -0.6409233E-01
   0.6727677     -0.6258744E-01
   0.6993559     -0.6098037E-01
   0.7259533     -0.5927485E-01
   0.7525546     -0.5747368E-01
   0.7791544     -0.5557880E-01
   0.8057456     -0.5359137E-01
   0.8323163     -0.5151215E-01
   0.8588378     -0.4934257E-01
   0.8852266     -0.4708840E-01
   0.9112262     -0.4477161E-01
   0.9361168     -0.4246125E-01
   0.9583966     -0.4031350E-01
   0.9764336     -0.3851918E-01
   0.9900405     -0.3712214E-01
   0.9993908     -0.3489950E-01
